schlcode,classid,c_size,classize,avgverb,avgmath,instrument,avg4_verb,avg4_math
41032,2,107,34,71.96,73.79,35.666666666666664,80.33855401464255,81.86000244875989
41032,3,107,31,74.67714,79.56857,35.666666666666664,80.33855401464255,81.86000244875989
41034,1,73,33,79.79,71.59,36.5,78.54955234812267,75.13029628013497
41034,2,73,29,80.04,75.96,36.5,78.54955234812267,75.13029628013497
41035,2,41,21,69.05,62.7,20.5,68.92076873779297,72.40540437440615
41035,1,41,20,67.045456,61.363636,20.5,68.92076873779297,72.40540437440615
41037,1,58,20,69.47,66.32,29.0,74.52272588556463,69.43173848027769
41037,2,58,22,70.9,60.43,29.0,74.52272588556463,69.43173848027769
41039,1,32,32,66.0,58.0,32.0,67.18000030517578,62.529998779296875
41040,1,73,32,78.1,67.94,36.5,82.68555692642454,87.23796559996524
41040,2,73,31,79.25,76.97,36.5,82.68555692642454,87.23796559996524
41041,1,21,21,78.1,73.14,21.0,69.62000274658203,67.0
41045,1,96,31,67.81,61.61,32.0,72.13976575066062,67.95494491062807
41045,2,96,34,78.81,74.88,32.0,72.13976575066062,67.95494491062807
41045,3,96,31,68.67,68.27,32.0,72.13976575066062,67.95494491062807
41046,1,19,19,76.88,78.0,19.0,82.0,83.0
41058,1,42,22,78.3,69.57,21.0,76.16999816894531,78.11000061035156
41058,2,42,20,82.0,65.11,21.0,76.16999816894531,78.11000061035156
41060,1,92,29,74.63,69.56,30.666666666666668,71.51473541259766,66.14237055827662
41060,2,92,32,75.97,66.91,30.666666666666668,71.51473541259766,66.14237055827662
41060,3,92,31,71.239655,61.681377,30.666666666666668,71.51473541259766,66.14237055827662
41061,1,87,35,76.36,63.09,29.0,69.26857103620257,63.229141562325616
41061,2,87,38,69.86,54.49,29.0,69.26857103620257,63.229141562325616
41063,1,67,32,79.19,73.56,33.5,70.31660087153597,69.11641505979142
41063,2,67,35,67.8,62.21,33.5,70.31660087153597,69.11641505979142
41066,1,22,22,71.0,59.0,22.0,69.75,59.130001068115234
41071,1,73,36,73.94,63.09,36.5,77.80500030517578,75.71500015258789
41071,2,73,37,77.08,69.41,36.5,77.80500030517578,75.71500015258789
41072,1,41,21,79.18,72.59,20.5,83.99999884403113,76.00000115596887
41072,2,41,20,83.61,69.39,20.5,83.99999884403113,76.00000115596887
41073,1,119,34,80.0,73.13,39.666666666666664,76.55149917602539,77.77412338256836
41073,3,119,37,81.76,77.82,39.666666666666664,76.55149917602539,77.77412338256836
41073,2,119,38,75.32757,73.70553,39.666666666666664,76.55149917602539,77.77412338256836
41074,1,20,20,65.6,71.55,20.0,58.40999984741211,68.52999877929688
41077,1,66,32,72.31,68.22,33.0,67.12809571765717,66.98734617233276
41077,2,66,34,75.86483,67.75724,33.0,67.12809571765717,66.98734617233276
41078,2,226,38,81.6,77.51,37.666666666666664,79.94077565789767,77.87488615131814
41078,3,226,36,74.06,72.22,37.666666666666664,79.94077565789767,77.87488615131814
41078,4,226,35,82.06,75.79,37.666666666666664,79.94077565789767,77.87488615131814
41078,5,226,36,78.78,69.47,37.666666666666664,79.94077565789767,77.87488615131814
41078,6,226,37,74.97,74.32,37.666666666666664,79.94077565789767,77.87488615131814
41079,1,25,25,59.0,57.0,25.0,70.4000015258789,72.0
41080,1,43,34,64.26,50.21,21.5,59.150001525878906,55.47999954223633
41081,1,84,27,71.62,64.66,28.0,73.92958729537492,71.44050064086915
41081,3,84,29,68.93,66.27,28.0,73.92958729537492,71.44050064086915
41081,2,84,28,66.447586,70.09517,28.0,73.92958729537492,71.44050064086915
41082,1,17,17,70.44,72.63,17.0,74.76000213623047,75.5199966430664
41083,1,14,14,73.5,79.8,14.0,76.08000183105469,87.66999816894531
41084,1,68,31,77.5,73.6,34.0,77.99999795031192,74.99999874741283
41084,2,68,25,77.46,73.96,34.0,77.99999795031192,74.99999874741283
41085,2,158,37,83.19,81.21,39.5,75.53792390089768,70.6396601151447
41085,3,158,39,79.0,81.49,39.5,75.53792390089768,70.6396601151447
41085,5,158,11,77.09,76.69,39.5,75.53792390089768,70.6396601151447
41085,1,158,36,85.19912,76.37676,39.5,75.53792390089768,70.6396601151447
41086,1,188,39,74.94,73.87,37.6,77.99999990218726,74.99999853280875
41086,2,188,35,76.14,77.39,37.6,77.99999990218726,74.99999853280875
41086,3,188,38,77.36,79.46,37.6,77.99999990218726,74.99999853280875
41086,4,188,40,74.08,74.85,37.6,77.99999990218726,74.99999853280875
41086,5,188,37,80.16,79.97,37.6,77.99999990218726,74.99999853280875
41087,1,97,34,70.14,66.0,32.333333333333336,67.00000044878792,61.99999922797794
41087,2,97,32,70.11,67.32,32.333333333333336,67.00000044878792,61.99999922797794
41087,3,97,31,72.17,74.03,32.333333333333336,67.00000044878792,61.99999922797794
41089,1,97,42,69.75,65.5,32.333333333333336,72.999997987852,71.99999853905211
41089,2,97,43,60.03,57.82,32.333333333333336,72.999997987852,71.99999853905211
41091,1,78,39,72.78,71.46,39.0,74.7465070241905,74.21678624834333
41091,2,78,39,81.22,82.39421,39.0,74.7465070241905,74.21678624834333
41092,1,28,28,68.22,57.07,28.0,63.95000076293945,60.09000015258789
41093,1,27,25,69.53,61.33,27.0,62.59000015258789,64.36000061035156
41094,1,23,23,83.73,83.77,23.0,79.4000015258789,71.44999694824219
41095,1,51,23,81.15,84.2,25.5,65.99999859868264,66.00000077850964
41095,2,51,23,79.62,83.29,25.5,65.99999859868264,66.00000077850964
41096,1,41,20,62.22,57.65,20.5,67.73999786376953,70.30999755859375
41096,2,41,21,69.41,67.18,20.5,67.73999786376953,70.30999755859375
41097,1,43,22,80.43,72.81,21.5,78.0,72.0
41097,2,43,21,79.9,60.85,21.5,78.0,72.0
41098,1,38,38,56.56,38.18,38.0,63.13999938964844,50.029998779296875
41099,1,55,25,63.57,56.11,27.5,55.99999986615097,56.99999890084994
41099,2,55,30,58.56,48.65,27.5,55.99999986615097,56.99999890084994
41100,1,62,31,72.66,63.06,31.0,65.15999984741211,63.2599983215332
41100,2,62,31,65.9,71.13,31.0,65.15999984741211,63.2599983215332
41101,1,44,23,60.95,51.38,22.0,60.9999989100865,57.9999989100865
41101,2,44,21,59.33,45.82,22.0,60.9999989100865,57.9999989100865
41105,1,33,33,76.37,62.22,33.0,64.5199966430664,64.58999633789062
41106,2,103,35,74.69,73.89,34.333333333333336,78.99999993534412,77.99999979922646
41106,3,103,28,80.48,85.48,34.333333333333336,78.99999993534412,77.99999979922646
41106,4,103,11,73.74,66.48,34.333333333333336,78.99999993534412,77.99999979922646
41108,1,54,27,74.63,77.52,27.0,71.0,72.0
41108,2,54,27,75.19,71.43,27.0,71.0,72.0
41111,1,82,34,79.48,68.38,27.333333333333332,75.125,71.01818348277699
41111,2,82,28,82.91652,78.82522,27.333333333333332,75.125,71.01818348277699
41116,1,140,32,70.97,58.83,35.0,78.25622357062574,75.58452699769218
41116,2,140,38,79.8,76.31,35.0,78.25622357062574,75.58452699769218
41116,4,140,34,76.97,68.94,35.0,78.25622357062574,75.58452699769218
41116,3,140,36,79.16361,73.97485,35.0,78.25622357062574,75.58452699769218
41118,1,54,25,74.5,66.09,27.0,78.66862682267731,71.48960891424441
41118,2,54,29,81.21,81.14,27.0,78.66862682267731,71.48960891424441
41122,1,19,19,76.0,63.0,19.0,72.16999816894531,67.16000366210938
41125,1,70,30,78.95,78.25,35.0,77.05473608719676,75.96420930561267
41125,2,70,28,76.18,80.79,35.0,77.05473608719676,75.96420930561267
41126,1,82,41,81.7,74.97,27.333333333333332,77.9999993218316,75.9999992454445
41126,2,82,41,85.23,85.05,27.333333333333332,77.9999993218316,75.9999992454445
41127,1,56,28,75.85,74.54,28.0,74.94339651431677,73.38444264729817
41127,2,56,28,73.15,78.46,28.0,74.94339651431677,73.38444264729817
41129,1,24,24,58.65,48.67,24.0,72.0,67.0
41131,1,47,23,80.52,78.61,23.5,83.0788003540039,77.46980180927352
41131,2,47,24,79.5,77.64,23.5,83.0788003540039,77.46980180927352
41132,1,58,28,78.57,75.0,29.0,81.00000258225661,77.0
41132,2,58,30,84.07,84.18,29.0,81.00000258225661,77.0
41134,1,51,24,47.79,47.7,25.5,67.24399871826172,68.70800018310547
41134,2,51,27,81.09,72.26,25.5,67.24399871826172,68.70800018310547
41135,1,157,39,82.35,80.24,39.25,74.00000081296827,73.99999824899142
41135,2,157,39,77.47,74.44,39.25,74.00000081296827,73.99999824899142
41135,3,157,40,88.66,82.4,39.25,74.00000081296827,73.99999824899142
41135,4,157,39,79.24303,74.69334,39.25,74.00000081296827,73.99999824899142
41136,1,63,31,78.03,74.06,31.5,70.49137010761336,66.9816983780771
41136,2,63,32,82.07,80.93,31.5,70.49137010761336,66.9816983780771
41137,1,134,40,81.89,83.62,33.5,83.0000004123997,83.00000048550693
41137,2,134,40,88.89,83.92,33.5,83.0000004123997,83.00000048550693
41137,3,134,40,79.24,79.92,33.5,83.0000004123997,83.00000048550693
41138,1,173,40,75.94,72.27,34.6,72.99999940479901,67.99999896900074
41138,2,173,38,80.41,80.29,34.6,72.99999940479901,67.99999896900074
41138,3,173,40,78.62,74.81,34.6,72.99999940479901,67.99999896900074
41138,4,173,40,74.19,72.79,34.6,72.99999940479901,67.99999896900074
41139,1,129,31,69.48,73.59,32.25,72.00000056514034,77.00000111991112
41139,2,129,28,76.36,71.64,32.25,72.00000056514034,77.00000111991112
41139,3,129,34,71.85,72.0,32.25,72.00000056514034,77.00000111991112
41139,4,129,36,74.82,68.85,32.25,72.00000056514034,77.00000111991112
41140,2,64,26,60.11,59.11,32.0,66.00000066757202,63.000000190734866
41140,3,64,12,61.57,54.1,32.0,66.00000066757202,63.000000190734866
41142,2,139,32,76.39,75.77,34.75,77.97054955718714,85.95403695762704
41142,3,139,37,86.54,85.03,34.75,77.97054955718714,85.95403695762704
41142,4,139,34,80.94,83.09,34.75,77.97054955718714,85.95403695762704
41142,1,139,36,75.22549,75.26161,34.75,77.97054955718714,85.95403695762704
41143,1,46,22,68.67,70.33,23.0,61.0690697958303,60.04883726253066
41143,2,46,24,63.9975,54.71125,23.0,61.0690697958303,60.04883726253066
41144,1,88,27,73.46,78.08,29.333333333333332,73.47554575098623,70.91417427433348
41144,2,88,31,69.16,68.67,29.333333333333332,73.47554575098623,70.91417427433348
41144,3,88,30,70.56,73.12,29.333333333333332,73.47554575098623,70.91417427433348
41145,1,28,28,71.57,66.09,28.0,64.0,67.0
41146,1,46,22,68.1,69.45,23.0,72.60096344581017,72.86137449975108
41146,2,46,24,62.0,63.67,23.0,72.60096344581017,72.86137449975108
41148,1,59,29,59.32,54.21,29.5,66.00000179515166,64.9999982393705
41148,2,59,30,64.97,53.37,29.5,66.00000179515166,64.9999982393705
41149,2,127,33,75.0,71.69,31.75,66.91120279641976,64.5017312989199
41149,3,127,30,69.79,62.16,31.75,66.91120279641976,64.5017312989199
41149,4,127,32,75.07,66.0,31.75,66.91120279641976,64.5017312989199
41149,1,127,32,67.99968,72.15484,31.75,66.91120279641976,64.5017312989199
41150,1,38,38,83.65,76.47,38.0,82.55000305175781,79.97000122070312
41153,1,10,10,75.0,62.0,10.0,69.25,59.880001068115234
41154,1,17,17,81.53,77.24,17.0,80.11000061035156,70.18000030517578
41155,1,76,33,79.56,72.09,38.0,77.66533559163412,73.42489380532123
41155,2,76,31,82.66,78.24,38.0,77.66533559163412,73.42489380532123
41160,1,126,39,75.0,69.15,31.5,72.9999994187128,70.99999933976393
41160,2,126,39,80.0,78.32,31.5,72.9999994187128,70.99999933976393
41160,3,126,38,80.16,72.84,31.5,72.9999994187128,70.99999933976393
41161,1,166,32,83.48,72.52,33.2,79.00000005779845,75.99999943901511
41161,2,166,33,76.72,62.47,33.2,79.00000005779845,75.99999943901511
41161,3,166,34,82.97,80.65,33.2,79.00000005779845,75.99999943901511
41161,4,166,34,82.46,73.31,33.2,79.00000005779845,75.99999943901511
41161,5,166,33,79.42034,74.89781,33.2,79.00000005779845,75.99999943901511
41162,1,84,28,66.41,50.17,28.0,79.72724186689004,79.67313926164493
41162,2,84,30,68.89,66.11,28.0,79.72724186689004,79.67313926164493
41162,3,84,26,93.81,92.69,28.0,79.72724186689004,79.67313926164493
41163,1,64,31,80.34,57.28,32.0,75.00000075219383,67.0
41163,2,64,33,82.79,57.43,32.0,75.00000075219383,67.0
41164,1,15,15,68.0,55.36,15.0,64.58999633789062,72.87999725341797
41165,1,97,33,70.22,65.17,32.333333333333336,66.99999883315142,65.9999990777655
41165,2,97,33,74.8,68.83,32.333333333333336,66.99999883315142,65.9999990777655
41165,3,97,31,76.2,68.2,32.333333333333336,66.99999883315142,65.9999990777655
41166,1,100,34,75.88,79.34,33.333333333333336,74.9999982393705,69.999998826247
41166,2,100,33,78.67,74.88,33.333333333333336,74.9999982393705,69.999998826247
41166,3,100,33,78.19,83.65,33.333333333333336,74.9999982393705,69.999998826247
41168,1,108,35,68.11,62.54,36.0,74.00000037035896,70.99999814820521
41168,2,108,37,74.4,75.43,36.0,74.00000037035896,70.99999814820521
41168,3,108,36,76.64,66.03,36.0,74.00000037035896,70.99999814820521
41169,1,73,38,75.58,73.64,36.5,70.99999901266659,70.00000052616514
41169,2,73,39,67.42,66.38,36.5,70.99999901266659,70.00000052616514
41170,1,84,27,62.68,56.12,28.0,71.39602964064655,65.91176268633674
41170,3,84,28,69.5,72.59,28.0,71.39602964064655,65.91176268633674
41170,2,84,29,77.18519,75.26,28.0,71.39602964064655,65.91176268633674
41172,1,84,28,81.19,74.89,28.0,77.63568063215776,76.58563249960713
41172,2,84,30,82.52,80.29,28.0,77.63568063215776,76.58563249960713
41172,3,84,26,75.9932,75.6784,28.0,77.63568063215776,76.58563249960713
41173,1,83,27,78.88,85.44,27.666666666666668,78.49411818560432,73.71428516932896
41173,2,83,28,81.58,79.96,27.666666666666668,78.49411818560432,73.71428516932896
41173,3,83,28,84.27,82.81,27.666666666666668,78.49411818560432,73.71428516932896
41174,1,123,34,71.33,61.03,30.75,72.00000062629358,68.99999960440176
41174,2,123,27,61.24,60.38,30.75,72.00000062629358,68.99999960440176
41174,3,123,35,69.39,54.58,30.75,72.00000062629358,68.99999960440176
41174,4,123,27,73.00923,69.730385,30.75,72.00000062629358,68.99999960440176
41176,1,24,24,68.9,67.52,24.0,66.12999725341797,67.87000274658203
41178,1,49,24,87.87,87.83,24.5,78.76263026187294,74.63210577713816
41178,2,49,25,79.3,81.43,24.5,78.76263026187294,74.63210577713816
41179,1,61,32,78.08,71.93,30.5,79.99999906578843,73.0
41179,2,61,29,76.08,74.0,30.5,79.99999906578843,73.0
41181,1,53,22,69.56,61.78,26.5,65.97674347633539,64.51348930181459
41181,2,53,21,78.44,72.22,26.5,65.97674347633539,64.51348930181459
41182,1,37,25,73.18,61.54,37.0,71.66999816894531,64.95999908447266
41183,1,69,29,80.79,76.79,34.5,75.26926794284728,71.70878005609279
41183,2,69,32,82.74,79.61,34.5,75.26926794284728,71.70878005609279
41184,1,49,24,77.26,74.65,24.5,68.00000077587063,74.00000064655886
41184,2,49,25,79.48,78.0,24.5,68.00000077587063,74.00000064655886
41185,1,63,28,70.46,57.71,31.5,70.11000061035156,61.18000030517578
41185,2,63,27,71.85,64.74,31.5,70.11000061035156,61.18000030517578
41186,1,47,25,70.5,65.24,23.5,70.0,70.0
41186,2,47,22,71.61,66.21,23.5,70.0,70.0
41187,2,98,34,80.16,80.88,32.666666666666664,75.04828042695017,73.37212194577612
41187,3,98,33,70.45,74.94,32.666666666666664,75.04828042695017,73.37212194577612
41187,1,98,31,77.255806,78.0871,32.666666666666664,75.04828042695017,73.37212194577612
41189,1,54,27,64.35,79.19,27.0,60.52000045776367,63.81042642796293
41189,2,54,27,63.52,69.26,27.0,60.52000045776367,63.81042642796293
41190,1,199,37,72.59,76.35,39.8,72.99999975856346,73.000000333786
41190,2,199,40,78.72,79.93,39.8,72.99999975856346,73.000000333786
41190,4,199,36,78.77,72.35,39.8,72.99999975856346,73.000000333786
41190,5,199,37,81.66,85.5,39.8,72.99999975856346,73.000000333786
41190,3,199,38,73.67973,70.97433,39.8,72.99999975856346,73.000000333786
41191,1,122,36,73.06,70.2,30.5,65.48365381712554,66.001938839348
41191,3,122,35,73.21,64.29,30.5,65.48365381712554,66.001938839348
41191,2,122,37,75.66,66.43257,30.5,65.48365381712554,66.001938839348
41193,1,44,20,69.45,55.68,22.0,72.2699966430664,67.55000305175781
41193,2,44,24,69.65,59.0,22.0,72.2699966430664,67.55000305175781
41194,1,80,22,84.21,82.17,40.0,73.00000186082794,67.9999997208758
41194,2,80,30,77.68,73.14,40.0,73.00000186082794,67.9999997208758
41194,3,80,28,81.52,73.69,40.0,73.00000186082794,67.9999997208758
41195,2,111,31,78.4,78.6,37.0,78.24472356104589,76.70076751708984
41195,3,111,28,69.7,69.04,37.0,78.24472356104589,76.70076751708984
41195,1,111,31,76.522224,76.96,37.0,78.24472356104589,76.70076751708984
41197,1,98,31,82.08,76.35,32.666666666666664,72.97384731586163,76.93582375441926
41197,3,98,34,79.55,86.21,32.666666666666664,72.97384731586163,76.93582375441926
41197,2,98,33,81.51741,85.955925,32.666666666666664,72.97384731586163,76.93582375441926
41198,1,51,25,81.43,80.67,25.5,75.95644124348958,76.75533091227213
41198,2,51,26,77.5,80.75,25.5,75.95644124348958,76.75533091227213
41199,1,109,37,84.58,84.76,36.333333333333336,80.00000023596066,78.99999813157685
41199,2,109,37,79.14,76.89,36.333333333333336,80.00000023596066,78.99999813157685
41199,3,109,35,84.79,86.29,36.333333333333336,80.00000023596066,78.99999813157685
41202,1,112,38,81.45,81.48,37.333333333333336,78.00000166692654,78.0000006411256
41202,2,112,37,83.6,84.69,37.333333333333336,78.00000166692654,78.0000006411256
41202,3,112,37,78.79,76.21,37.333333333333336,78.00000166692654,78.0000006411256
41203,2,119,39,79.09,68.7,39.666666666666664,82.03553865872897,79.43092369666466
41203,3,119,40,81.26,79.2,39.666666666666664,82.03553865872897,79.43092369666466
41203,1,119,40,76.784325,76.691666,39.666666666666664,82.03553865872897,79.43092369666466
41206,1,67,34,74.03,75.35,33.5,67.29925127171758,66.56686503851591
41206,2,67,33,76.93,71.42,33.5,67.29925127171758,66.56686503851591
41208,1,92,28,80.19,64.48,30.666666666666668,81.99999983767246,80.00000063578288
41208,2,92,26,83.5,78.27,30.666666666666668,81.99999983767246,80.00000063578288
41208,3,92,28,82.7,74.89,30.666666666666668,81.99999983767246,80.00000063578288
41210,2,80,40,63.74,64.21,40.0,67.6865716116769,69.08633573290328
41210,1,80,40,76.42919,74.056114,40.0,67.6865716116769,69.08633573290328
41212,1,96,32,64.72,69.59,32.0,62.59312002563477,63.60927969360352
41212,3,96,33,71.63,64.88,32.0,62.59312002563477,63.60927969360352
41212,2,96,31,70.703224,66.51484,32.0,62.59312002563477,63.60927969360352
41214,1,21,21,59.29,53.71,21.0,65.05999755859375,61.15999984741211
41217,1,49,23,62.36,60.41,24.5,58.11431694030762,55.68666627671983
41217,2,49,26,71.43826,63.52087,24.5,58.11431694030762,55.68666627671983
41218,1,28,28,73.88,69.85,28.0,76.66999816894531,75.43000030517578
41220,1,125,38,78.18,66.37,31.25,77.73504727558024,81.13288512596718
41220,3,125,40,78.16,64.89,31.25,77.73504727558024,81.13288512596718
41220,2,125,35,80.96533,66.9071,31.25,77.73504727558024,81.13288512596718
41221,1,155,35,80.97,78.15,38.75,78.9218640084994,81.49561216773057
41221,3,155,37,77.26,76.83,38.75,78.9218640084994,81.49561216773057
41221,4,155,36,82.47,77.82,38.75,78.9218640084994,81.49561216773057
41221,2,155,36,83.34029,75.28915,38.75,78.9218640084994,81.49561216773057
41225,1,135,32,79.87,80.0,33.75,76.37941697500284,72.00155380397167
41225,3,135,31,83.76,81.03,33.75,76.37941697500284,72.00155380397167
41225,4,135,29,80.34,75.21,33.75,76.37941697500284,72.00155380397167
41225,2,135,32,80.0,75.52,33.75,76.37941697500284,72.00155380397167
41227,1,36,36,77.66,64.09,36.0,75.97000122070312,77.05000305175781
41232,1,19,19,79.95,64.32,19.0,78.25,68.0
41234,1,101,34,74.58,61.45,33.666666666666664,73.99999788974193,68.00000211025807
41234,2,101,32,78.21,62.28,33.666666666666664,73.99999788974193,68.00000211025807
41234,3,101,35,78.17,71.09,33.666666666666664,73.99999788974193,68.00000211025807
41236,1,23,23,66.0,50.0,23.0,62.61000061035156,58.060001373291016
41237,1,19,19,85.13,70.87,19.0,68.4000015258789,70.75
41274,1,19,19,44.19,43.56,19.0,53.689998626708984,40.66999816894531
41275,1,34,34,82.69,65.62,34.0,74.87000274658203,72.7300033569336
41276,1,92,29,79.54,83.62,30.666666666666668,79.00000049541524,67.9999982393705
41276,2,92,32,86.13,89.33,30.666666666666668,79.00000049541524,67.9999982393705
41276,3,92,31,81.78,75.74,30.666666666666668,79.00000049541524,67.9999982393705
41277,1,80,32,63.68,59.84,40.0,59.99999971209832,61.0000014395084
41277,2,80,33,66.43,59.97,40.0,59.99999971209832,61.0000014395084
41282,1,64,30,65.43,59.32,32.0,66.44694391886394,54.342875545972014
41282,2,64,34,67.64,55.36,32.0,66.44694391886394,54.342875545972014
41284,1,109,36,72.17,69.37,36.333333333333336,73.00000161391038,70.00000029343825
41284,2,109,37,67.27,67.08,36.333333333333336,73.00000161391038,70.00000029343825
41284,3,109,36,68.03,62.94,36.333333333333336,73.00000161391038,70.00000029343825
41285,1,74,37,58.94,61.06,37.0,71.0,62.0
41285,2,74,37,64.0,59.64,37.0,71.0,62.0
41287,1,111,37,79.97,73.17,37.0,73.64428773218272,70.27926866213481
41287,3,111,37,80.97,74.33,37.0,73.64428773218272,70.27926866213481
41287,2,111,37,73.060936,59.73182,37.0,73.64428773218272,70.27926866213481
41288,1,37,37,63.65,60.47,37.0,66.55184093274568,70.31420838205437
41289,2,39,14,46.67,37.58,39.0,62.15307529156025,52.96827447825465
41289,1,39,25,47.18,45.956364,39.0,62.15307529156025,52.96827447825465
41290,1,79,25,80.04,69.96,39.5,75.3058937474301,70.85180802040912
41290,2,79,29,76.25,77.46,39.5,75.3058937474301,70.85180802040912
41290,3,79,25,77.91304,74.17913,39.5,75.3058937474301,70.85180802040912
41293,1,100,34,75.89,79.1,33.333333333333336,79.34249992370606,78.0300020160097
41293,2,100,34,77.59,82.93,33.333333333333336,79.34249992370606,78.0300020160097
41293,3,100,32,81.63,81.81,33.333333333333336,79.34249992370606,78.0300020160097
41294,1,57,31,75.96,69.08,28.5,75.00000061035156,70.99999801635742
41294,2,57,26,80.38,65.67,28.5,75.00000061035156,70.99999801635742
41296,1,47,24,67.58,71.38,23.5,66.88384540264423,63.22769223726713
41296,2,47,23,70.793686,72.78316,23.5,66.88384540264423,63.22769223726713
41298,1,160,40,76.29,81.71,40.0,71.2230465112143,70.56933664486108
41298,2,160,40,76.18,76.77,40.0,71.2230465112143,70.56933664486108
41298,4,160,40,74.83,73.89,40.0,71.2230465112143,70.56933664486108
41298,3,160,40,72.691055,79.40897,40.0,71.2230465112143,70.56933664486108
41303,1,94,31,73.15,65.74,31.333333333333332,74.93824987411499,74.61175212860107
41303,2,94,32,77.46,68.83,31.333333333333332,74.93824987411499,74.61175212860107
41303,3,94,31,74.65038,69.58077,31.333333333333332,74.93824987411499,74.61175212860107
41304,1,41,21,75.43,69.28,20.5,69.36000061035156,66.19000244140625
41305,1,19,19,84.28,85.94,19.0,78.30999755859375,76.0
41306,1,31,31,58.0,50.0,31.0,52.88978601009288,50.14978717235809
41308,1,70,26,77.52,69.3,35.0,72.87918153101084,69.16080139160157
41308,2,70,27,69.2,66.43,35.0,72.87918153101084,69.16080139160157
41315,1,32,20,62.29,57.81,32.0,63.04999923706055,60.209999084472656
41316,1,46,23,53.19,67.96,23.0,57.0,48.00000116099482
41316,2,46,23,54.65,56.0,23.0,57.0,48.00000116099482
41319,1,142,35,82.88,77.25,35.5,78.99999937370642,75.99999817805504
41319,2,142,33,76.37,71.26,35.5,78.99999937370642,75.99999817805504
41319,3,142,37,80.29,80.6,35.5,78.99999937370642,75.99999817805504
41319,4,142,37,76.03,67.06,35.5,78.99999937370642,75.99999817805504
41324,2,53,27,46.86,47.45,26.5,61.46317077264553,59.536596663454745
41324,1,53,26,41.00381,46.55,26.5,61.46317077264553,59.536596663454745
41325,1,99,29,60.78,62.19,33.0,66.48666678534613,65.0836108525594
41325,2,99,29,68.61,68.04,33.0,66.48666678534613,65.0836108525594
41325,3,99,29,73.143,64.63,33.0,66.48666678534613,65.0836108525594
41326,1,53,27,66.63,64.69,26.5,62.325384873610275,59.980376765413105
41326,2,53,26,59.15,58.68,26.5,62.325384873610275,59.980376765413105
41327,2,55,27,73.16,72.44,27.5,66.66930862952923,64.62137906304721
41327,1,55,28,67.07407,54.25926,27.5,66.66930862952923,64.62137906304721
41329,1,137,33,83.64,80.21,34.25,77.53363846287583,76.4680775128878
41329,2,137,32,77.68,74.71,34.25,77.53363846287583,76.4680775128878
41329,4,137,34,81.21,81.41,34.25,77.53363846287583,76.4680775128878
41329,3,137,30,85.498215,79.54072,34.25,77.53363846287583,76.4680775128878
41330,1,109,36,78.21,77.62,36.333333333333336,69.47964423043388,68.84321566990444
41330,2,109,38,67.37,66.08,36.333333333333336,69.47964423043388,68.84321566990444
41330,3,109,35,70.933334,63.481213,36.333333333333336,69.47964423043388,68.84321566990444
41335,1,81,41,81.92,77.34,27.0,76.13380382371986,73.63354992610152
41335,2,81,40,78.24,67.54,27.0,76.13380382371986,73.63354992610152
41336,1,21,21,81.0,75.0,21.0,81.58999633789062,77.66000366210938
41338,1,38,26,34.8,27.69,38.0,24.290000915527344,21.40999984741211
41339,1,50,27,76.38,70.92,25.0,75.11212971171395,74.5922588225334
41339,2,50,23,79.77,73.3,25.0,75.11212971171395,74.5922588225334
41340,1,117,38,82.72,74.83,39.0,77.99999765249399,73.00000113495125
41340,2,117,37,78.55,70.9,39.0,77.99999765249399,73.00000113495125
41340,3,117,36,75.2,69.7,39.0,77.99999765249399,73.00000113495125
41342,1,79,40,82.45,84.38,39.5,72.99999881798112,81.0
41342,2,79,39,78.03,77.76,39.5,72.99999881798112,81.0
41343,1,98,35,80.28,70.1,32.666666666666664,76.31278766569544,71.09634980701264
41343,3,98,30,76.17,65.67,32.666666666666664,76.31278766569544,71.09634980701264
41343,2,98,33,77.26,65.06734,32.666666666666664,76.31278766569544,71.09634980701264
41344,1,71,33,87.55,87.79,35.5,80.48647039076862,79.56764939252068
41344,2,71,38,86.26,86.55,35.5,80.48647039076862,79.56764939252068
41345,1,113,39,73.26,71.46,37.666666666666664,73.00000015412918,69.99999735615042
41345,2,113,36,74.23,68.31,37.666666666666664,73.00000015412918,69.99999735615042
41345,3,113,38,75.08,77.54,37.666666666666664,73.00000015412918,69.99999735615042
41346,2,80,40,81.83,87.02,40.0,73.54876646277023,74.5151323885531
41346,1,80,40,78.07616,84.92769,40.0,73.54876646277023,74.5151323885531
41347,1,96,31,75.3,75.47,32.0,73.47812406222026,64.3360424041748
41347,2,96,32,75.31,73.38,32.0,73.47812406222026,64.3360424041748
41347,3,96,33,77.34625,82.054375,32.0,73.47812406222026,64.3360424041748
41348,1,172,35,86.64,74.32,34.4,79.59755700779712,75.87354344645823
41348,2,172,35,80.9,66.19,34.4,79.59755700779712,75.87354344645823
41348,4,172,34,82.0,66.17,34.4,79.59755700779712,75.87354344645823
41348,5,172,34,87.88,72.25,34.4,79.59755700779712,75.87354344645823
41348,3,172,34,82.37111,65.89703,34.4,79.59755700779712,75.87354344645823
41362,1,62,30,83.81,76.85,31.0,80.86388010053493,78.03134496888119
41362,2,62,25,82.5,62.79,31.0,80.86388010053493,78.03134496888119
41363,1,107,37,79.72,74.31,35.666666666666664,72.99999898887542,74.9999988050346
41363,2,107,35,76.47,71.31,35.666666666666664,72.99999898887542,74.9999988050346
